source,source_id,name,aliases,raw_classes,piru_category,default_route,routes,units,dose_threshold,dose_light,dose_common,dose_strong,dose_heavy,onset,peak,total_duration,half_life_min,mechanism_summary,effects,indications,contraindications,regulatory_status,cas_no,chemical_formula,tags,sources_count,notes
pyrls,639e391cfcae6920598b53eb,Apixaban,Eliquis,Anticoagulant; Direct Factor Xa Inhibitor,Other,oral,oral,,,,,,,,,,,"Directly inhibits coagulation factor Xa , disrupting platelet activation and fibrin clot formation.",,"Treatment of deep vein thrombosis (DVT); Treatment of pulmonary embolism (PE); Reduce the risk of stroke and systemic embolism in patients with nonvalvular atrial fibrillation; Reduce the risk of recurrent DVT and PE following initial therapy; Prophylaxis of DVT , which may lead to PE , in patients who have undergone hip or knee replacement surgery",Active pathological bleeding; Hypersensitivity to apixaban or any formulation ingredients,rx; Prescription only,,,Tablet; Anticoagulant; Direct Factor Xa Inhibitor,5,
pyrls,639e391cfcae6920598b53ec,Edoxaban,Savaysa,Anticoagulant; Direct Factor Xa Inhibitor,Other,oral,oral,,,,,,,,,,,"Directly inhibits coagulation factor Xa , disrupting platelet activation and fibrin clot formation.",,Treatment of deep vein thrombosis (DVT); Treatment of pulmonary embolism (PE); Reduce the risk of stroke and systemic embolism in patients with nonvalvular atrial fibrillation,Active pathological bleeding; Hypersensitivity to edoxaban or any formulation ingredients,rx; Prescription only,,,Tablet; Anticoagulant; Direct Factor Xa Inhibitor,5,
pyrls,639e391cfcae6920598b53ed,Rivaroxaban,Xarelto,Anticoagulant; Direct Factor Xa Inhibitor,Other,oral,oral,,,,,,,,,,,"Directly inhibits coagulation factor Xa , disrupting platelet activation and fibrin clot formation.",,"Treatment of deep vein thrombosis (DVT); Treatment of pulmonary embolism (PE); Reduce the risk of stroke and systemic embolism in patients with nonvalvular atrial fibrillation; Reduce the risk of recurrent DVT and PE following initial therapy; Prophylaxis of DVT , which may lead to PE , in patients who have undergone hip or knee replacement surgery; Prophylaxis of venous thromboembolism (VTE) and VTE related death during hospitalization and post hospital discharge in adult patients admitted for an acute medical illness who are at risk for thromboembolic complications due to moderate or severe restricted mobility and other risk factors for VTE and not at high risk of bleeding; To, in combination with aspirin , reduce the risk of major cardiovascular events (cardiovascular (CV) death, myocardial infarction (MI) and stroke) in patients with chronic coronary artery disease (CAD) or peripheral artery disease (PAD); To, in combination with aspirin , reduce the risk of major thrombotic vascular events (myocardial infarction, ischemic stroke, acute limb ischemia, and major amputation of a vascular etiology) in patients with PAD, including patients who have recently undergone a lower extremity revascularization procedure due to symptomatic PAD",Active pathological bleeding; Hypersensitivity to rivaroxaban or any formulation ingredients,rx; Prescription only,,,Tablet; Anticoagulant; Direct Factor Xa Inhibitor,5,
pyrls,639e391cfcae6920598b53ee,Betrixaban,Bevyxxa,Anticoagulant; Direct Factor Xa Inhibitor,Other,oral,oral,,,,,,,,,,,"Directly inhibits coagulation factor Xa , disrupting platelet activation and fibrin clot formation.",,Prophylaxis of venous thromboembolism (VTE) and VTE related death during hospitalization and post hospital discharge in adult patients admitted for an acute medical illness who are at risk for thromboembolic complications due to moderate or severe restricted mobility and other risk factors for VTE and not at high risk of bleeding,Active pathological bleeding; Hypersensitivity to betrixaban or any formulation ingredients,rx; Prescription only,,,Capsule; Anticoagulant; Direct Factor Xa Inhibitor,5,
pyrls,639e391cfcae6920598b53ef,Dabigatran,Pradaxa,Anticoagulant; Direct Thrombin Inhibitor,Other,oral,oral,,,,,,,,,,,"Directly inhibits thrombin (coagulation factor IIa), disrupting platelet activation and fibrin clot formation.",,"Treatment of deep vein thrombosis (DVT) in those who have been treated with a parenteral anticoagulant for 5-10 days; Treatment of pulmonary embolism (PE) in those who have been treated with a parenteral anticoagulant for 5-10 days; Reduce the risk of stroke and systemic embolism in patients with nonvalvular atrial fibrillation; Reduce the risk of recurrent DVT and PE in those who have been previously treated; Prophylaxis of DVT , which may lead to PE , in patients who have undergone hip replacement surgery",Active pathological bleeding; Mechanical prosthetic heart valve; Hypersensitivity to dabigatran or any formulation ingredients,rx; Prescription only,,,Capsule; Anticoagulant; Direct Thrombin Inhibitor,5,
pyrls,639e391cfcae6920598b53f0,Warfarin,Coumadin; Jantoven,Anticoagulant; Vitamin K Antagonist,Supplement,oral,oral,,,,,,,,,,,"Inhibits the C1 subunit of the vitamin K epoxide reductase (VKORC1) enzyme complex, which is required for the activation of coagulation factors II, VII, IX, and X as well as proteins C and S. This results in disruption of platelet activation and fibrin clot formation.",,"Prophylaxis and treatment of venous thrombosis and its extension, pulmonary embolism (PE); Prophylaxis and treatment of thromboembolic complications associated with atrial fibrillation (AF) and/or cardiac valve replacement; Reduce the risk of death, recurrent myocardial infarction (MI), and thromboembolic events such as stroke or systemic embolization after myocardial infarction","Women who are pregnant except in pregnant women with mechanical heart valves, who are at high risk of thromboembolism; Hemorrhagic tendencies or blood dyscrasias; Recent or contemplated surgery of the central nervous system or eye, or traumatic surgery resulting in large open surfaces; Bleeding tendencies associated with: active ulceration or overt bleeding of the gastrointestinal, genitourinary, or respiratory tract, central nervous system hemorrhage, cerebral aneurysms, dissecting aorta, pericarditis and pericardial effusions, or bacterial endocarditis; Threatened abortion, eclampsia, and preeclampsia; Unsupervised patients with conditions associated with potential high level of non-compliance; Spinal puncture and other diagnostic or therapeutic procedures with potential for uncontrollable bleeding; Major regional or lumbar block anesthesia; Malignant hypertension; Hypersensitivity to warfarin or any formulation ingredients",rx; Prescription only,,,Tablet; Anticoagulant; Vitamin K Antagonist,7,
pyrls,639e391cfcae6920598b53f1,Sumatriptan,Imitrex,Triptan; 5-HT1B/1D Agonist,Other,oral,oral,,,,,,,,,,,"Selectively agonizes 5-HT1B/1D receptors causing vasoconstriction of cranial blood vessels, inhibition of pro-inflammatory neuropeptide release, and decreased pain transmission.",,Acute treatment of migraine with or without aura in adults .,"Ischemic coronary artery disease (CAD) (angina pectoris, history of myocardial infarction, or documented silent ischemia) or coronary artery vasospasm, including Prinzmetal’s angina; Wolff-Parkinson-White syndrome or arrhythmias associated with other cardiac accessory conduction pathway disorders; History of stroke or transient ischemic attack (TIA) or history of hemiplegic or basilar migraine because these patients are at a higher risk of stroke; Peripheral vascular disease; Ischemic bowel disease; Uncontrolled hypertension; Recent use (i.e., within 24 hours) of ergotamine-containing medication, ergot-type medication (such as dihydroergotamine or methysergide), or another 5-hydroxytryptamine1 (5-HT1) agonist; Concurrent administration of a monoamine oxidase (MAO)-A inhibitor or recent (within 2 weeks) use of an MAO-A inhibitor; Severe hepatic impairment; Hypersensitivity to sumatriptan or any formulation ingredients",rx; Prescription only,,,Tablet; Triptan; 5-HT1B/1D Agonist,3,
pyrls,639e391cfcae6920598b53f2,Rizatriptan,Maxalt,Triptan; 5-HT1B/1D Agonist,Other,oral,oral,,,,,,,,,,,"Selectively agonizes 5-HT1B/1D receptors causing vasoconstriction of cranial blood vessels, inhibition of pro-inflammatory neuropeptide release, and decreased pain transmission.",,Acute treatment of migraine with or without aura in adults and in pediatric patients 6 to 17 years old .,"Ischemic coronary artery disease (angina pectoris, history of myocardial infarction, or documented silent ischemia), or other significant underlying cardiovascular disease; Coronary artery vasospasm including Prinzmetal's angina; History of stroke or transient ischemic attack (TIA); Peripheral vascular disease (PVD); Ischemic bowel disease; Uncontrolled hypertension; Recent use (i.e., within 24 hours) of another 5-HT1 agonist, ergotamine-containing medication, or ergot-type medication (such as dihydroergotamine or methysergide); Hemiplegic or basilar migraine; Concurrent administration or recent discontinuation (i.e., within 2 weeks) of a MAO-A inhibitor; Hypersensitivity to rizatriptan or any formulation ingredients",rx; Prescription only,,,"Tablet, orally disintegrating tablet; Triptan; 5-HT1B/1D Agonist",3,
pyrls,639e391cfcae6920598b53f3,Zolmitriptan,Zomig,Triptan; 5-HT1B/1D Agonist,Other,oral,oral,,,,,,,,,,,"Selectively agonizes 5-HT1B/1D receptors causing vasoconstriction of cranial blood vessels, inhibition of pro-inflammatory neuropeptide release, and decreased pain transmission.",,Acute treatment of migraine with or without aura in adults .,"Ischemic coronary artery disease (CAD) (angina pectoris, history of myocardial infarction, or documented silent ischemia) or coronary artery vasospasm, including Prinzmetal’s angina; Wolff-Parkinson-White syndrome or arrhythmias associated with other cardiac accessory conduction pathway disorders; History of stroke, transient ischemic attack (TIA), or history of hemiplegic or basilar migraine because these patients are at a higher risk of stroke; Peripheral vascular disease (PVD); Ischemic bowel disease; Uncontrolled hypertension; Recent use (i.e., within 24 hours) of another 5-HT1 agonist, ergotamine-containing medication, or ergot-type medication (such as dihydroergotamine or methysergide); Concurrent administration of a monoamine oxidase (MAO)-A inhibitor or recent (within 2 weeks) use of an MAO-A inhibitor; Hypersensitivity to zolmitriptan or any formulation ingredients",rx; Prescription only,,,"Tablet, orally disintegrating tablet; Triptan; 5-HT1B/1D Agonist",3,
pyrls,639e391cfcae6920598b53f4,Almotriptan,Axert,Triptan; 5-HT1B/1D Agonist,Other,oral,oral,,,,,,,,,,,"Selectively agonizes 5-HT1B/1D receptors causing vasoconstriction of cranial blood vessels, inhibition of pro-inflammatory neuropeptide release, and decreased pain transmission.",,Acute treatment of migraine attacks in adults with a history of migraine with or without aura.; Acute treatment of migraine headache pain in adolescents age 12-17 years old with a history of migraine attacks with or without aura usually lasting 4 hours or more (when untreated).,"Ischemic heart disease (angina pectoris, history of myocardial infarction, or documented silent ischemia), or in patients who have symptoms or findings consistent with ischemic heart disease, coronary artery vasospasm, including Prinzmetal's variant angina, or other significant underlying cardiovascular disease; Cerebrovascular syndromes including (but not limited to) stroke of any type as well as transient ischemic attacks; Peripheral vascular disease including (but not limited to) ischemic bowel disease; Uncontrolled hypertension; Do not use almotriptan and ergotamine-containing or ergot-derived medications like dihydroergotamine, ergotamine tartrate, or methysergide within 24 hours of each other; Do not use almotriptan and other 5-HT1 agonists (e.g., triptans) within 24 hours of each other; Hemiplegic or basilar migraine; Hypersensitivity to almotriptan or any formulation ingredients",rx; Prescription only,,,Tablet; Triptan; 5-HT1B/1D Agonist,3,
pyrls,639e391cfcae6920598b53f5,Eletriptan,Relpax,Triptan; 5-HT1B/1D Agonist,Other,oral,oral,,,,,,,,,,,"Selectively agonizes 5-HT1B/1D receptors causing vasoconstriction of cranial blood vessels, inhibition of pro-inflammatory neuropeptide release, and decreased pain transmission.",,Acute treatment of migraine with or without aura in adults .,"Ischemic coronary artery disease (CAD) (angina pectoris, history of myocardial infarction, or documented silent ischemia) or coronary artery vasospasm, including Prinzmetal's angina; Wolff-Parkinson-White syndrome or arrhythmias associated with other cardiac accessory conduction pathway disorders; History of stroke, transient ischemic attack (TIA), or history or current evidence of hemiplegic or basilar migraine because these patients are at a higher risk of stroke; Peripheral vascular disease; Ischemic bowel disease; Uncontrolled hypertension; Recent use (i.e., within 24 hours) of another 5-hydroxytryptamine 1 (5-HT1) agonist (e.g. triptan), ergotamine-containing medication, or ergot-type medication such as dihydroergotamine (DHE) or methysergide; Recent use (i.e., within at least 72 hours) of the following potent CYP3A4 inhibitors: ketoconazole, itraconazole, nefazodone, troleandomycin, clarithromycin, ritonavir, or nelfinavir; Hypersensitivity to eletriptan or any formulation ingredients",rx; Prescription only,,,Tablet; Triptan; 5-HT1B/1D Agonist,3,
pyrls,639e391cfcae6920598b53f6,Frovatriptan,Frova,Triptan; 5-HT1B/1D Agonist,Other,oral,oral,,,,,,,,,,,"Selectively agonizes 5-HT1B/1D receptors causing vasoconstriction of cranial blood vessels, inhibition of pro-inflammatory neuropeptide release, and decreased pain transmission.",,Acute treatment of migraine with or without aura in adults .,"Ischemic coronary artery disease (CAD) (e.g., angina pectoris, history of myocardial infarction, or documented silent ischemia), or coronary artery vasospasm, including Prinzmetal’s angina; Wolff-Parkinson-White Syndrome or arrhythmias associated with other cardiac accessory conduction pathway disorders; History of stroke, transient ischemic attack (TIA), or history of hemiplegic or basilar migraine because these patients are at a higher risk of stroke; Peripheral vascular disease; Ischemic bowel disease; Uncontrolled hypertension; Recent use (i.e., within 24 hours) of another 5-HT1 agonist (e.g. triptans), an ergotamine containing or ergot-type medication such as dihydroergotamine (DHE) or methysergide; Hypersensitivity to frovatriptan or any formulation ingredients",rx; Prescription only,,,Tablet; Triptan; 5-HT1B/1D Agonist,3,
pyrls,639e391cfcae6920598b53f7,Naratriptan,Amerge,Triptan; 5-HT1B/1D Agonist,Other,oral,oral,,,,,,,,,,,"Selectively agonizes 5-HT1B/1D receptors causing vasoconstriction of cranial blood vessels, inhibition of pro-inflammatory neuropeptide release, and decreased pain transmission.",,Acute treatment of migraine with or without aura in adults .,"Ischemic coronary artery disease (CAD) (angina pectoris, history of myocardial infarction, or documented silent ischemia) or coronary artery vasospasm, including Prinzmetal’s angina; Wolff-Parkinson-White syndrome or arrhythmias associated with other cardiac accessory conduction pathway disorders; History of stroke or transient ischemic attack (TIA) or history of hemiplegic or basilar migraine because such patients are at a higher risk of stroke; Peripheral vascular disease; Ischemic bowel disease; Uncontrolled hypertension; Recent use (i.e., within 24 hours) of another 5-HT1 agonist (e.g. triptans), ergotamine-containing medication, ergot-type medication (such as dihydroergotamine or methysergide); Severe renal or hepatic impairment; Hypersensitivity to naratriptan or any formulation ingredients",rx; Prescription only,,,Tablet; Triptan; 5-HT1B/1D Agonist,3,
pyrls,639e391cfcae6920598b53f8,Haloperidol,Haldol,1st Generation Antipsychotic,Antipsychotic,oral,oral,,,,,,,,,,,"Competitively blocks postsynaptic dopamine receptors (notably D2) in the brain. Increased dopamine activity in the brain is thought to be associated with the ""positive"" symptoms of schizophrenia/psychosis such as hallucinations, hearing voices, aggression/hostility, disorganized speech, and psychomotor agitation. Also blocks, to varying degrees, several other subtypes of dopamine receptors (D1, D3, D4, D5), serotonin (5HT-2A and 5HT-7) receptors, and alpha-1 adrenergic receptors.",,"Management of manifestations of psychotic disorders such as schizophrenia; Control of tics and vocal utterances of Tourette’s Disorder in children and adults; Treatment of severe behavior problems in children of combative, explosive hyperexcitability (which cannot be accounted for by immediate provocation); reverse use for only after failure to respond to psychotherapy or medications other than antipsychotics; Short-term treatment of hyperactivity in children who show excessive motor activity with accompanying conduct disorders consisting of some or all of the following symptoms: impulsivity, difficulty sustaining attention, aggressivity, mood lability, and poor frustration tolerance; reverse use for only after failure to respond to psychotherapy or medications other than antipsychotics",Those with Parkinson’s disease; Severe toxic central nervous system depression or comatose states from any cause; Hypersensitivity to haloperidol or any formulation ingredients,rx; Prescription only,,,"Tablet, solution; 1st Generation Antipsychotic",7,
pyrls,639e391cfcae6920598b53f9,Chlorpromazine,Thorazine; Largactil,1st Generation Antipsychotic,Antipsychotic,oral,oral,,,,,,,,,,,"Competitively blocks postsynaptic dopamine receptors (notably D2) in the brain. Increased dopamine activity in the brain is thought to be associated with the ""positive"" symptoms of schizophrenia/psychosis such as hallucinations, hearing voices, aggression/hostility, disorganized speech, and psychomotor agitation. Also blocks, to varying degrees, several other subtypes of dopamine receptors (D1, D3, D4, D5), serotonin (5HT-2A, 5HT-2C, and 5HT-7) receptors, histamine-1 receptors, muscarinic (M1) receptors, and alpha-1 and alpha-2 (slightly) adrenergic receptors.",,"Management of manifestations of psychotic disorders; Treatment of schizophrenia; To control nausea and vomiting; Relief of restlessness and apprehension before surgery; Acute intermittent porphyria; As an adjunct in the treatment of tetanus; To control the manifestations of the manic type of manic-depressive illness; For relief of intractable hiccups; Treatment of severe behavioral problems in children (1 to 12 years of age) marked by combativeness and/or explosive hyperexcitable behavior (out of proportion to immediate provocations); Short-term treatment of hyperactive children who show excessive motor activity with accompanying conduct disorders consisting of some or all of the following symptoms: impulsivity, difficulty sustaining attention, aggressivity, mood lability and poor frustration tolerance","Do not use in comatose states; Do not use in the presence of large amounts of central nervous system depressants (alcohol, barbiturates, narcotics, etc.); Hypersensitivity to chlorpromazine, other phenothiazines, or any formulation ingredients",rx; Prescription only,,,Tablet; 1st Generation Antipsychotic,6,
