source,source_id,name,aliases,raw_classes,piru_category,default_route,routes,units,dose_threshold,dose_light,dose_common,dose_strong,dose_heavy,onset,peak,total_duration,half_life_min,mechanism_summary,effects,indications,contraindications,regulatory_status,cas_no,chemical_formula,tags,sources_count,notes
nps-datahub,32b95bcc-fd9c-427b-852b-7d652a30d247,Acetylglycinamide chloral hydrate,"2-acetamidoacetamide;2,2,2-trichloroethane-1,1-diol; 2-acetamidoacetic acid;2,2,2-trichloroethane-1,1-diol",,Other,,,,,,,,,,,,,,,,,,17427-14-4,C6H11Cl3N2O4,Small molecule; Acetylglycinamide chloral hydrate - C6H11Cl3N2O4 - 17427-14-4,,"2-acetamidoacetamide;2,2,2-trichloroethane-1,1-diol"
nps-datahub,3c51ab90-d1b1-47e3-af0f-88143b5abfd9,Afloqualone,"6-Amino-2-(fluoromethyl)-3-o-tolyl-4(3H)-quinazolinone; 4(3H)-Quinazolinone, 6-amino-2-fluoromethyl-3-(o-tolyl)-",,Other,,,,,,,,,,,,,,,,,,56287-74-2,C16H14FN3O,Small molecule; Afloqualone - C16H14FN3O - 56287-74-2,,6-Amino-2-(fluoromethyl)-3-(2-methylphenyl)quinazolin-4-one
nps-datahub,ffbbd810-364f-4541-b31f-0422fd0021ea,CL 218872,"CL-218,872; 3-methyl-6-[3-(trifluoromethyl)phenyl]-[1,2,4]triazolo[3,4-f]pyridazine",,Other,,,,,,,,,,,,,,,,,,66548-69-4,C13H9F3N4,Small molecule; CL 218872 - C13H9F3N4 - 66548-69-4,,"3-methyl-6-[3-(trifluoromethyl)phenyl]-[1,2,4]triazolo[3,4-f]pyridazine"
nps-datahub,13665466-2b80-4d44-a9a9-f8a4bae098f3,"3-(2,6-Dichlorophenyl)-2-ethyl-4-quinazolinone","3-(2,6-dichlorophenyl)-2-ethylquinazolin-4-one",,Other,,,,,,,,,,,,,,,,,,25509-07-3,C16H12Cl2N2O,"Small molecule; 3-(2,6-Dichlorophenyl)-2-ethyl-4-quinazolinone - C16H12Cl2N2O - 25509-07-3",,"3-(2,6-Dichlorophenyl)-2-ethyl-4-quinazolinone"
nps-datahub,ea1905c6-293f-4b29-b648-3b7eb69a50fc,"3-(2,3-dihydroxypropyl)-2-methylquinazolin-4-one","3-(2,3-dihydroxypropyl)-2-methyl-quinazolin-4-one; 3-(2,3-dihydroxypropyl)-2-methylquinazolin-4-one",,Other,,,,,,,,,,,,,,,,,,36518-02-2,C12H14N2O3,"Small molecule; 3-(2,3-dihydroxypropyl)-2-methylquinazolin-4-one - C12H14N2O3 - 36518-02-2",,"3-(2,3-dihydroxypropyl)-2-methylquinazolin-4-one"
nps-datahub,6d472727-b568-47a4-8232-b89aa9475c08,A 71,Nostel; Alvinol,,Other,,,,,,,,,,,,,,,,,,113-18-8,C7H9ClO,Small molecule; A 71 - C7H9ClO - 113-18-8,,(E)-1-chloro-3-ethylpent-1-en-4-yn-3-ol1-chloro-3-ethylpent-1-en-4-yn-3-ol
nps-datahub,de27712a-2a97-4f83-ab4e-299969282cd5,Ethyl 4-acetoxybutyrate,Ethyl 4-acetoxybutanoate; Ethyl 4-(acetyloxy)butyrate,,Other,,,,,,,,,,,,,,,,,,25560-91-2,C8H14O4,Small molecule; Ethyl 4-acetoxybutyrate - C8H14O4 - 25560-91-2,,ethyl 4-acetyloxybutanoate
nps-datahub,4ea56363-18a9-49ea-a2f8-55c5eb43c4da,Fasiplon,"6-ethyl-7-methoxy-5-methyl-2-(5-methyl-1,2,4-oxadiazol-3-yl)imidazo[1,2-a]pyrimidine; 3-(6-ethyl-7-methoxy-5-methylimidazo[1,2-a]pyrimidin-2-yl)-5-methyl-1,2,4-oxadiazole",,Other,,,,,,,,,,,,,,,,,,106100-65-6,C13H15N5O2,Small molecule; Fasiplon - C13H15N5O2 - 106100-65-6,,"6-ethyl-7-methoxy-5-methyl-2-(5-methyl-1,2,4-oxadiazol-3-yl)imidazo[1,2-a]pyrimidine"
nps-datahub,8e24bb2d-565f-4c9f-a62e-1c8c5c8809dc,"Isoxazolo(5,4-c)pyridin-3(2H)-one, 4,5,6,7-tetrahydro-","Gaboxadol; 4,5,6,7-tetrahydro-[1,2]oxazolo[5,4-c]pyridin-3-one",,Other,,,,,,,,,,,,,,,,,,64603-91-4,C6H8N2O2,"Small molecule; Isoxazolo(5,4-c)pyridin-3(2H)-one, 4,5,6,7-tetrahydro- - C6H8N2O2 - 64603-91-4",,"4,5,6,7-tetrahydro-[1,2]oxazolo[5,4-c]pyridin-3-one"
nps-datahub,e01760fe-4898-428a-b61f-5632e05bb03b,"(3α,5α)-3-hydroxy-3-methyl-pregnan-20-one",Ganaxolone; ganaxolone,,Other,,,,,,,,,,,,,,,,,,38398-32-2,C22H36O2,"Small molecule; (3α,5α)-3-hydroxy-3-methyl-pregnan-20-one - C22H36O2 - 38398-32-2",,"(3α,5α)-3-hydroxy-3-methyl-pregnan-20-one"
nps-datahub,838011d7-9053-45d0-8c6e-fa930e548436,"Glutarimide, 2-ethyl-2-phenyl-",α-Ethyl-α-phenylglutarimide; α-Phenyl-α-ethylglutarimide,,Other,,,,,,,,,,,,,,,,,,77-21-4,C13H15NO2,"Small molecule; Glutarimide, 2-ethyl-2-phenyl- - C13H15NO2 - 77-21-4",,"3-ethyl-3-phenylpiperidine-2,6-dione"
nps-datahub,58029ee9-d156-4433-b9b4-14183b1be0bb,"Butanal, 4-hydroxy-",Gamma-Hydroxybutyraldehyde; 4-Hydroxybutanal,,Other,,,,,,,,,,,,,,,,,,25714-71-0,C4H8O2,"Small molecule; Butanal, 4-hydroxy- - C4H8O2 - 25714-71-0",,4-Hydroxybutanal
nps-datahub,54e7ad41-2663-4142-8ba8-b1c1d0deab0c,Isonipecotic acid,Isonipecotic Acid; Piperidine-4-carboxylic acid,,Other,,,,,,,,,,,,,,,,,,498-94-2,C6H11NO2,Small molecule; Isonipecotic acid - C6H11NO2 - 498-94-2,,Piperidine-4-carboxylic acid
nps-datahub,a262bcd2-4d5f-4f1a-9475-dd49f9d3e5f6,Lirequinil,"10-chloro-1-[(3S)-3-ethoxypyrrolidine-1-carbonyl]-3-phenyl-6,7-dihydrobenzo[a]quinolizin-4-one",,Other,,,,,,,,,,,,,,,,,,143943-73-1,C26H25ClN2O3,Small molecule; Lirequinil - C26H25ClN2O3 - 143943-73-1,,"10-chloro-1-[(3S)-3-ethoxypyrrolidine-1-carbonyl]-3-phenyl-6,7-dihydrobenzo[a]quinolizin-4-one"
nps-datahub,e501a861-984c-46a2-a037-ef8b91fdb0ba,Lorbamate,2-[(carbamoyloxy)methyl]-2-methylpentyl cyclopropylcarbamate; [2-(carbamoyloxymethyl)-2-methylpentyl] N-cyclopropylcarbamate,,Other,,,,,,,,,,,,,,,,,,24353-88-6,C12H22N2O4,Small molecule; Lorbamate - C12H22N2O4 - 24353-88-6,,2-[(carbamoyloxy)methyl]-2-methylpentyl cyclopropylcarbamate
nps-datahub,29a62cdc-7c05-481c-9c1b-8dc54807ee86,Loreclezole,"1-[(''Z'')-2-chloro-2-(2,4-dichlorophenyl)vinyl]-1''H''-1,2,4-triazole; 1-[(Z)-2-chloro-2-(2,4-dichlorophenyl)ethenyl]-1,2,4-triazole1-[2-chloro-2-(2,4-dichlorophenyl)ethenyl]-1,2,4-triazole",,Other,,,,,,,,,,,,,,,,,,117857-45-1,C10H6Cl3N3,Small molecule; Loreclezole - C10H6Cl3N3 - 117857-45-1,,"1-[(''Z'')-2-chloro-2-(2,4-dichlorophenyl)vinyl]-1''H''-1,2,4-triazole"
nps-datahub,ab1bfdaa-091b-4345-9874-ab31497a4ebf,"2-(3-Chlorophenyl)-3-methyl-2,3-butanediol","2-(m-Chlorophenyl)-3-methyl-2,3-butanediol; 2-(3-chlorophenyl)-3-methylbutane-2,3-diol",,Other,,,,,,,,,,,,,,,,,,13980-94-4,C11H15ClO2,"Small molecule; 2-(3-Chlorophenyl)-3-methyl-2,3-butanediol - C11H15ClO2 - 13980-94-4",,"2-(3-Chlorophenyl)-3-methyl-2,3-butanediol"
nps-datahub,738dbfd8-1ef6-4b4a-93e9-46865e8bd993,Methaphenilene,"N,N-dimethyl-N'-phenyl-N'-(thiophen-2-ylmethyl)ethane-1,2-diamine; N',N'-dimethyl-N-phenyl-N-(thiophen-2-ylmethyl)ethane-1,2-diamine",,Other,,,,,,,,,,,,,,,,,,,C15H20N2S,Small molecule; Methaphenilene - C15H20N2S,,"N,N-dimethyl-N'-phenyl-N'-(thiophen-2-ylmethyl)ethane-1,2-diamine"
nps-datahub,dbac720b-639d-4b88-80d6-3dd1d8729a65,"Pyridine, 2-[[2-(dimethylamino)ethyl]-2-thenylamino]-","N,N-Dimethyl-N'-pyrid-2-yl-N'-2-thenylethylenediamine; Pyridine, 2-((2-(dimethylamino)ethyl)-2-thenylamino)-",,Other,,,,,,,,,,,,,,,,,,91-80-5,C14H19N3S,"Small molecule; Pyridine, 2-[[2-(dimethylamino)ethyl]-2-thenylamino]- - C14H19N3S - 91-80-5",,"N',N'-dimethyl-N-pyridin-2-yl-N-(thiophen-2-ylmethyl)ethane-1,2-diamine"
nps-datahub,0a7160a4-c9d7-4b2c-9e9a-adb0787d5e9d,Necopidem,"N-[[2-(4-ethylphenyl)-6-methylimidazo[3,2-a]pyridin-3-yl]methyl]-N,3-dimethylbutanamide; N-[[2-(4-ethylphenyl)-6-methylimidazo[1,2-a]pyridin-3-yl]methyl]-N,3-dimethylbutanamide",,Other,,,,,,,,,,,,,,,,,,103844-77-5,C23H29N3O,Small molecule; Necopidem - C23H29N3O - 103844-77-5,,"N-[[2-(4-ethylphenyl)-6-methylimidazo[3,2-a]pyridin-3-yl]methyl]-N,3-dimethylbutanamide"
nps-datahub,5b4fd2eb-6d1a-4ba1-b7ae-1ad62a756a53,Nisobamate,"2-[(carbamoyloxy)methyl]-2,3-dimethylpentyl propan-2-ylcarbamate; [2-(carbamoyloxymethyl)-2,3-dimethylpentyl] N-propan-2-ylcarbamate",,Other,,,,,,,,,,,,,,,,,,25269-04-9,C13H26N2O4,Small molecule; Nisobamate - C13H26N2O4 - 25269-04-9,,"2-[(carbamoyloxy)methyl]-2,3-dimethylpentyl propan-2-ylcarbamate"
nps-datahub,26238358-8409-46e6-9f78-8a12cad4473e,Imakol,Dysedon; RP-6847,,Other,,,,,,,,,,,,,,,,,,3689-50-7,C18H22N2O2S,Small molecule; Imakol - C18H22N2O2S - 3689-50-7,,"3-(5,5-dioxophenothiazin-10-yl)-N,N,2-trimethylpropan-1-amine"
nps-datahub,869df223-8627-479f-8f6e-cc07eb21b123,"3-methylpentane-2,4-diyl dicarbamate","2,4-Pentanediol, 3-methyl-, dicarbamate; (4-carbamoyloxy-3-methylpentan-2-yl) carbamate",,Other,,,,,,,,,,,,,,,,,,5667-70-9,C8H16N2O4,"Small molecule; 3-methylpentane-2,4-diyl dicarbamate - C8H16N2O4 - 5667-70-9",,"3-methylpentane-2,4-diyl dicarbamate"
nps-datahub,0933a002-49de-450d-9209-48d6e3a64eef,Petrichloral,"2,2,2-trichloro-1-[3-(2,2,2-trichloro-1-hydroxyethoxy)-2,2-bis[(2,2,2-trichloro-1-hydroxyethoxy)methyl]propoxy]ethanol",,Other,,,,,,,,,,,,,,,,,,78-12-6,C13H16Cl12O8,Small molecule; Petrichloral - C13H16Cl12O8 - 78-12-6,,"2,2,2-trichloro-1-[3-(2,2,2-trichloro-1-hydroxyethoxy)-2,2-bis[(2,2,2-trichloro-1-hydroxyethoxy)methyl]propoxy]ethanol"
nps-datahub,c6d33dd8-b211-4247-b225-e902f50d496b,"3,3-diethylpiperidine-2,4-dione","3,3-Diethyl-2,4-dioxopiperidine; 3,3-Diethylpiperidine-2,4-dione",,Other,,,,,,,,,,,,,,,,,,77-03-2,C9H15NO2,"Small molecule; 3,3-diethylpiperidine-2,4-dione - C9H15NO2 - 77-03-2",,"3,3-diethylpiperidine-2,4-dione"
nps-datahub,097695cb-f512-4918-b7de-c72213733be4,Kaliumbromid,Potassium bromide; Potassium Bromide,,Other,,,,,,,,,,,,,,,,,,7758-02-3,BrK,Small molecule; Kaliumbromid - BrK - 7758-02-3,,Potassium bromide
nps-datahub,3ce3bee2-db7d-4612-87ca-6448e4e5164d,1-cyclohexylpropyl carbamate,1-cyclohexylpropyl carbamate; carbamic acid 1-cyclohexylpropyl ester,,Other,,,,,,,,,,,,,,,,,,13931-64-1,C10H19O2,Small molecule; 1-cyclohexylpropyl carbamate - C10H19O2 - 13931-64-1,,1-cyclohexylpropyl carbamate
nps-datahub,91b96470-55df-4c80-8ae7-220e384b205e,Rozerem,"Ramelteon; N-[2-[(8S)-1,6,7,8-tetrahydro-2H-indeno[5,4-b]furan-8-yl]ethyl]-propanamide",,Other,,,,,,,,,,,,,,,,,,196597-26-9,C16H21NO2,Small molecule; Rozerem - C16H21NO2 - 196597-26-9,,"N-[2-[(8S)-1,6,7,8-tetrahydro-2H-indeno[5,4-b]furan-8-yl]ethyl]-propanamide"
nps-datahub,cc8cacba-3b87-4f09-81b6-2a279e31317a,Saripidem,"N-[[2-(4-chlorophenyl)imidazo[3,2-a]pyridin-3-yl]methyl]-N-methylbutanamide; N-[[2-(4-chlorophenyl)imidazo[1,2-a]pyridin-3-yl]methyl]-N-methylbutanamide",,Other,,,,,,,,,,,,,,,,,,103844-86-6,C19H20ClN3O,Small molecule; Saripidem - C19H20ClN3O - 103844-86-6,,"N-[[2-(4-chlorophenyl)imidazo[3,2-a]pyridin-3-yl]methyl]-N-methylbutanamide"
nps-datahub,ee4f5974-ac96-440d-af83-7fa405ab2a27,SB-334867,"1-(2-methylbenzoxazol-6-yl)-3-[1,5]naphthyridin-4-yl urea; 1-(2-Methylbenzoxazol-6-yl)-3-(1,5)naphthyridin-4-yl urea",,Other,,,,,,,,,,,,,,,,,,249889-64-3,C17H13N5O2,Small molecule; SB-334867 - C17H13N5O2 - 249889-64-3,,"1-(2-methylbenzoxazol-6-yl)-3-[1,5]naphthyridin-4-yl urea"
nps-datahub,65a0b6ad-dbad-4abf-aa9c-e14d784250d7,SB-408124,"N-(6,8-Difluoro-2-methyl-4-quinolinyl)-N'-[4-(dimethylamino)phenyl]urea; N-(6,8-difluoro-2-methyl-4-quinolinyl)-N'-[4-(dimethylamino)phenyl]-urea",,Other,,,,,,,,,,,,,,,,,,288150-92-5,C19H18F2N4O,Small molecule; SB-408124 - C19H18F2N4O - 288150-92-5,,"N-(6,8-difluoro-2-methyl-4-quinolinyl)-N'-[4-(dimethylamino)phenyl]-urea"
nps-datahub,b812ee9f-19bb-43b3-961e-38de37f439fe,Natriumbromid,Sodium bromide; Sodium Bromide,,Other,,,,,,,,,,,,,,,,,,7647-15-6,BrNa,Small molecule; Natriumbromid - BrNa - 7647-15-6,,Sodium bromide
nps-datahub,8eafa9ee-dfab-417c-9bd3-07666fcfb6e5,SX-3228,"SX 3228; 6-benzyl-3-(5-methoxy-1,3,4-oxadiazol-2-yl)-1,5,7,8-tetrahydro-1,6-naphthyridin-2-one",,Other,,,,,,,,,,,,,,,,,,156364-04-4,C18H18N4O3,Small molecule; SX-3228 - C18H18N4O3 - 156364-04-4,,"6-benzyl-3-(5-methoxy-1,3,4-oxadiazol-2-yl)-1,5,7,8-tetrahydro-1,6-naphthyridin-2-one"
nps-datahub,05362863-7ac1-4a28-8111-659cdddb18fd,Taniplon,"3-(5-methoxy-6,7,8,9-tetrahydroimidazo[1,2-a]quinazolin-2-yl)-5-methyl-1,2,4-oxadiazole; 5-methoxy-2-(5-methyl-1,2,4-oxadiazol-3-yl)-6,7,8,9-tetrahydroimidazo[1,2-a]quinazoline",,Other,,,,,,,,,,,,,,,,,,106073-01-2,C14H15N5O2,Small molecule; Taniplon - C14H15N5O2 - 106073-01-2,,"3-(5-methoxy-6,7,8,9-tetrahydroimidazo[1,2-a]quinazolin-2-yl)-5-methyl-1,2,4-oxadiazole"
nps-datahub,84bb2ab9-f5ce-4ddb-bc69-66b9f45d3fb3,Tasimelteon,"tasimelteon; N-[[(1R,2R)-2-(2,3-dihydro-4-benzofuranyl)cyclopropyl]methyl]-propanamide",,Other,,,,,,,,,,,,,,,,,,609799-22-6,C15H19NO2,Small molecule; Tasimelteon - C15H19NO2 - 609799-22-6,,"N-[[(1R,2R)-2-(2,3-dihydro-4-benzofuranyl)cyclopropyl]methyl]-propanamide"
nps-datahub,a53fa3bb-077e-4e6c-abc5-c49e2f033539,Trichloroethanol,"Trichloroethyl alcohol; Ethanol, 2,2,2-trichloro-",,Other,,,,,,,,,,,,,,,,,,115-20-8,C2H3Cl3O,Small molecule; Trichloroethanol - C2H3Cl3O - 115-20-8,,"2,2,2-Trichloroethanol"
nps-datahub,96562ab6-3040-414b-b4b0-e6aa20d4f2eb,Triclofos,"triclofos; 2,2,2-Trichloroethyl dihydrogen phosphate",,Other,,,,,,,,,,,,,,,,,,306-52-5,C2H4Cl3O4P,Small molecule; Triclofos - C2H4Cl3O4P - 306-52-5,,"2,2,2-Trichloroethyl dihydrogen phosphate"
nps-datahub,753c8523-53a2-4cda-bc7b-db684f945ddd,U-89843A,"6,7-dimethyl-2,4-dipyrrolidin-1-ylpyrrolo[3,2-e]pyrimidine; 6,7-dimethyl-2,4-dipyrrolidin-1-ylpyrrolo[2,3-d]pyrimidine",,Other,,,,,,,,,,,,,,,,,,157013-32-6,C16H23N5,Small molecule; U-89843A - C16H23N5 - 157013-32-6,,"6,7-dimethyl-2,4-dipyrrolidin-1-ylpyrrolo[3,2-e]pyrimidine"
nps-datahub,26b6e672-387d-4715-b277-347cfeade9c5,U-90042,"U 90042; 3-(14-chloro-2,4,7,10-tetrazatetracyclo[10.4.0.02,6.07,11]hexadeca-1(12),3,5,10,13,15-hexaen-5-yl)-5-cyclopropyl-1,2,4-oxadiazole",,Other,,,,,,,,,,,,,,,,,,134516-99-7,C17H13ClN6O,Small molecule; U-90042 - C17H13ClN6O - 134516-99-7,,"3-(14-chloro-2,4,7,10-tetrazatetracyclo[10.4.0.02,6.07,11]hexadeca-1(12),3,5,10,13,15-hexaen-5-yl)-5-cyclopropyl-1,2,4-oxadiazole"
nps-datahub,b0a4c006-91c6-4296-86dd-abd5a0ea8af8,"Indene-4-acrylic acid, 2,4,5,6,7,7a-hexahydro-α,3,7-trimethyl-",Valerenic acid; (-)-Valerenic acid,,Other,,,,,,,,,,,,,,,,,,3569-10-6,C15H22O2,"Small molecule; Indene-4-acrylic acid, 2,4,5,6,7,7a-hexahydro-α,3,7-trimethyl- - C15H22O2 - 3569-10-6",,"3-(3,7-dimethyl-2,4,5,6,7,7a-hexahydro-1H-inden-4-yl)-2-methylprop-2-enoic acid"
nps-datahub,b1a17029-dcd7-4f2a-a967-b77f1ebd35cd,"Urea, (3-allyltetrahydro-5-methyl-2-oxo-3-furoyl)-",(3-Allyltetrahydro-5-methyl-2-oxo-3-furoyl)urea; Valofane,,Other,,,,,,,,,,,,,,,,,,3258-51-3,C10H14N2O4,"Small molecule; Urea, (3-allyltetrahydro-5-methyl-2-oxo-3-furoyl)- - C10H14N2O4 - 3258-51-3",,N-carbamoyl-5-methyl-2-oxo-3-prop-2-enyloxolane-3-carboxamide
nps-datahub,bee36a30-d13f-4cce-8016-31b04d2a1efd,Lysophosphatidylinositol,"[(2R)-2-hydroxy-3-[hydroxy-[(2R,3S,5R,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxyphosphoryl]oxypropyl] hexadecanoate; [(2R)-2-hydroxy-3-[hydroxy-[(2R,3R,5S,6R)-2,3,4,5,6-pentahydroxycyclohexyl]-oxyphosphoryl]oxypropyl] hexadecanoate",,Other,,,,,,,,,,,,,,,,,,796963-91-2,C25H49O12P,Small molecule; Lysophosphatidylinositol - C25H49O12P - 796963-91-2,,"[(2R)-2-hydroxy-3-[hydroxy-[(2R,3S,5R,6R)-2,3,4,5,6-pentahydroxycyclohexyl]oxyphosphoryl]oxypropyl] hexadecanoate"
nps-datahub,a89c8694-9f86-4eae-b973-f47240947a4a,PF-610355,PF-00610355; 2-[3-[2-[[(2R)-2-hydroxy-2-[4-hydroxy-3-(methanesulfonamido)phenyl]ethyl]amino]-2-methylpropyl]phenyl]-N-[[3-(4-hydroxyphenyl)phenyl]methyl]acetamide,,Other,,,,,,,,,,,,,,,,,,862541-45-5,C34H39N3O6S,Small molecule; PF-610355 - C34H39N3O6S - 862541-45-5,,2-[3-[2-[[(2R)-2-hydroxy-2-[4-hydroxy-3-(methanesulfonamido)phenyl]ethyl]amino]-2-methylpropyl]phenyl]-N-[[3-(4-hydroxyphenyl)phenyl]methyl]acetamide
nps-datahub,1c99160d-8540-4f69-b59c-14ba4858b7e8,"3-allyl-6-bromo-1-phenyl-1,2,4,5-tetrahydro-3-benzazepine-7,8-diol","6-bromo-1-phenyl-3-prop-2-enyl-1,2,4,5-tetrahydro-3-benzazepine-7,8-diol; 9-bromo-5-phenyl-3-prop-2-enyl-1,2,4,5-tetrahydro-3-benzazepine-7,8-diol",Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen,Stimulant,,,,,,,,,,,,,,,,,,135974-57-1,C19H20BrNO2,"Phenethylamines; 2020/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2021/1. Von 2-Phenethylamin abgeleitete Verbindungen; 2022/1. Von 2-Phenethylamin abgeleitete Verbindungen; Small molecule; 3-allyl-6-bromo-1-phenyl-1,2,4,5-tetrahydro-3-benzazepine-7,8-diol - C19H20BrNO2 - 135974-57-1",,"3-allyl-6-bromo-1-phenyl-1,2,4,5-tetrahydro-3-benzazepine-7,8-diol"
nps-datahub,2065ecb6-3408-4ff5-a357-42eaf87e188c,3-methyl-N-[[4-(1-oxidopyridin-1-ium-2-yl)piperidin-1-yl]methyl]benzamide,3-methyl-N-[[4-(1-oxidopyridin-1-ium-2-yl)piperidin-1-yl]methyl]benzamide; ABT-670,,Other,,,,,,,,,,,,,,,,,,630119-43-6,C19H23N3O2,Small molecule; 3-methyl-N-[[4-(1-oxidopyridin-1-ium-2-yl)piperidin-1-yl]methyl]benzamide - C19H23N3O2 - 630119-43-6,,3-methyl-N-[[4-(1-oxidopyridin-1-ium-2-yl)piperidin-1-yl]methyl]benzamide
nps-datahub,09e347eb-2db8-4eab-aed8-846d7d3fdfe9,2-(4-pyridin-2-ylpiperazin-1-ylmethyl)-1H-benzimidazole,2-[(4-pyridin-2-ylpiperazin-1-yl)methyl]-1H-benzimidazole,,Other,,,,,,,,,,,,,,,,,,70006-24-5,C17H19N5,Small molecule; 2-(4-pyridin-2-ylpiperazin-1-ylmethyl)-1H-benzimidazole - C17H19N5 - 70006-24-5,,2-(4-pyridin-2-ylpiperazin-1-ylmethyl)-1H-benzimidazole
nps-datahub,b1f22646-88b7-49d0-99b9-40f078566673,Aplindore,"Palindore; 2-[(benzylamino)methyl]-2,3,7,9-tetrahydro-[1,4]dioxino[2,3-e]indol-8-one",,Other,,,,,,,,,,,,,,,,,,189681-70-7,C18H18N2O3,Small molecule; Aplindore - C18H18N2O3 - 189681-70-7,,"2-[(benzylamino)methyl]-2,3,7,9-tetrahydro-[1,4]dioxino[2,3-e]indol-8-one"
nps-datahub,a1f30bf6-b1c8-47ac-811f-d5d9e634bd2b,Apomorfin,Apomorphine; Apormorphine,,Other,,,,,,,,,,,,,,,,,,58-00-4,C17H17NO2,Small molecule; Apomorfin - C17H17NO2 - 58-00-4,,"(6aR)-6-methyl-5,6,6a,7-tetrahydro-4H-dibenzo[de,g]quinoline-10,11-diol"
nps-datahub,163cbd74-0b62-49c5-80cd-527a73607b30,Dihydrexidine,"Benzo(a)phenanthridine-10,11-diol, 5,6,6a,7,8,12b-hexahydro-, (6aR,12bS)-rel-; (6aR,12bS)-5,6,6a,7,8,12b-hexahydrobenzo[a]phenanthridine-10,11-diol",,Other,,,,,,,,,,,,,,,,,,123039-93-0,C17H17NO2,Small molecule; Dihydrexidine - C17H17NO2 - 123039-93-0,,"(6aR,12bS)-5,6,6a,7,8,12b-hexahydrobenzo[a]phenanthridine-10,11-diol"
nps-datahub,b2994a45-8961-4568-aa3b-27ee995b8000,"N,N-Diethyllysergamide","N,N-Diethyl-D-lysergamide; Lysergamide, N,N-diethyl-","2020/5.2 Δ9,10-Ergolene; 2021/5.2 Δ9,10-Ergolene; 2022/5.2 Δ9,10-Ergolene",Other,,,,,,,,,,,,,,,,,,50-37-3,C20H25N3O,"2020/5.2 Δ9,10-Ergolene; 2021/5.2 Δ9,10-Ergolene; 2022/5.2 Δ9,10-Ergolene; Small molecule; N,N-Diethyllysergamide - C20H25N3O - 50-37-3",,"(6aR,9R)-N,N-diethyl-7-methyl-6,6a,8,9-tetrahydro-4H-indolo[4,3-fg]quinoline-9-carboxamide"
nps-datahub,80850030-8e26-491c-bb64-7cdbbde11d03,"(6S)-6-(dipropylamino)-5,6,7,8-tetrahydronaphthalen-1-ol","5-Hydroxy-2-N,N-dipropylaminotetralin; 5-OH-DPAT",,Other,,,,,,,,,,,,,,,,,,68593-96-4,C16H25NO,"Small molecule; (6S)-6-(dipropylamino)-5,6,7,8-tetrahydronaphthalen-1-ol - C16H25NO - 68593-96-4",,"(6S)-6-(dipropylamino)-5,6,7,8-tetrahydronaphthalen-1-ol"
nps-datahub,8d488f83-9e9f-4128-afed-815ea7809f60,"7-(Dipropylamino)-5,6,7,8-tetrahydronaphthalen-2-ol","7-(dipropylamino)-5,6,7,8-tetrahydronaphthalen-2-ol; 7-Hydroxy-2-N,N-dipropylaminotetralin",,Other,,,,,,,,,,,,,,,,,,74938-11-7,C16H25NO,"Small molecule; 7-(Dipropylamino)-5,6,7,8-tetrahydronaphthalen-2-ol - C16H25NO - 74938-11-7",,"7-(Dipropylamino)-5,6,7,8-tetrahydronaphthalen-2-ol"
nps-datahub,f554832a-bd9f-42b7-9246-bbefe14f4c87,(3S)-3-(3-methylsulfonylphenyl)-1-propylpiperidine,(3S)-3-[3-(methylsulfonyl)phenyl]-1-propylpiperidine; OSU-6162 hydrochloride,,Other,,,,,,,,,,,,,,,,,,156907-84-5,C15H23NO2S,Small molecule; (3S)-3-(3-methylsulfonylphenyl)-1-propylpiperidine - C15H23NO2S - 156907-84-5,,(3S)-3-(3-methylsulfonylphenyl)-1-propylpiperidine
nps-datahub,aa353e73-5d9f-49ee-bc18-a2fb45158705,Pardoprunox,"7-(4-methylpiperazin-1-yl)-3''H''-1,3-benzoxazol-2-one; 7-(4-methylpiperazin-1-yl)-3H-1,3-benzoxazol-2-one;hydrochloride",,Other,,,,,,,,,,,,,,,,,,269718-84-5,C12H15N3O2,Small molecule; Pardoprunox - C12H15N3O2 - 269718-84-5,,"7-(4-methylpiperazin-1-yl)-3''H''-1,3-benzoxazol-2-one"
nps-datahub,ee21a946-71bb-495b-8633-6a6173e2698c,"PD-128,907","4-propyl-3,4a,5,10b-tetrahydro-2H-chromeno[4,3-b][1,4]oxazin-9-ol; 3,4,4a,10b-Tetrahydro-4-propyl-2H,5H-(1)benzopyrano(4,3-b)-1,4-oxazin-9-ol",,Other,,,,,,,,,,,,,,,,,,123594-64-9,C14H19NO3,"Small molecule; PD-128,907 - C14H19NO3 - 123594-64-9",,"4-propyl-3,4a,5,10b-tetrahydro-2H-chromeno[4,3-b][1,4]oxazin-9-ol"
